Instance,SBS_Prediction
0,0.7290546550209998
1,0.7899998127594995
10,0.7799675468554997
100,0.7788754931599999
101,0.7848750976540008
102,0.7939041635330003
103,0.7669887378580005
104,0.7373602543945005
105,0.7302998682495001
106,0.7248369924110003
107,0.7230817432354999
108,0.7106478314959999
109,0.7344118977689993
11,0.7743644329739996
110,0.7794742324564998
111,0.7732833548190005
112,0.771995563777
113,0.7559680194184999
114,0.7406318006635
115,0.7440554475939993
116,0.7480949447159996
117,0.7321853460829998
118,0.7364267879419997
119,0.739032711407
12,0.7303972993525
120,0.7377446744559996
121,0.7375898780670004
122,0.7449071967155002
123,0.7478322067200003
124,0.7551608496450001
125,0.7592647342095
126,0.7709067911000002
127,0.7518607338159994
128,0.7668938839949999
129,0.7625742908005004
13,0.7796542694835005
130,0.7597273350575002
131,0.7724088497700001
132,0.7442926639145001
133,0.7560189801905003
134,0.7611696605559999
135,0.7693661736779999
136,0.7941750363099997
137,0.7939592338799997
138,0.7819632125854993
139,0.7736476356624997
14,0.7732701511324995
140,0.7942530883520001
141,0.813790783444
142,0.8185020018140005
143,0.8030803607818996
144,0.8152491901659998
145,0.8052544954569997
146,0.8112097868051498
147,0.8049382092568496
148,0.8145095196676002
149,0.807800726471
15,0.8130577196343001
150,0.8198933424073
151,0.8058552505321995
152,0.8087748050286991
153,0.8036617905017495
154,0.8087315040404498
155,0.8073111084003499
156,0.8076416796098502
157,0.8065317054137501
158,0.8109490220655001
159,0.8176221542064497
16,0.8082528984848
160,0.8086257078572495
161,0.8044310295066996
162,0.8123290054330999
163,0.8085372000922497
164,0.81346159840405
