Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
259,0.25,0.0707106781,-0.3125,2.9,0.8485281374,0.24,0.0768114575,-0.3412563667,2.0129273197,-0.48986336,0.51,0.08,-0.3237924866,1.7485351562,0.404296875,0.51,0.08,-0.3237924866,1.7485351562,0.404296875
