Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 300 | GridSize: 9
Generation 2 | Revalues: 518 | GridSize: 4
Generation 3 | Revalues: 736 | GridSize: 11
Generation 4 | Revalues: 954 | GridSize: 12
Generation 5 | Revalues: 1172 | GridSize: 10
Generation 6 | Revalues: 1420 | GridSize: 11
Generation 7 | Revalues: 1644 | GridSize: 17
Generation 8 | Revalues: 1846 | GridSize: 16
Generation 9 | Revalues: 2046 | GridSize: 15
Generation 10 | Revalues: 2288 | GridSize: 15
Generation 11 | Revalues: 2502 | GridSize: 13
Generation 12 | Revalues: 2728 | GridSize: 17
Generation 13 | Revalues: 2940 | GridSize: 20
Generation 14 | Revalues: 3182 | GridSize: 15
Generation 15 | Revalues: 3396 | GridSize: 19
Generation 16 | Revalues: 3614 | GridSize: 22
Generation 17 | Revalues: 3822 | GridSize: 24
Generation 18 | Revalues: 4064 | GridSize: 23
Generation 19 | Revalues: 4302 | GridSize: 31
Generation 20 | Revalues: 4492 | GridSize: 30
Generation 21 | Revalues: 4728 | GridSize: 22
Generation 22 | Revalues: 4964 | GridSize: 21
Generation 23 | Revalues: 5222 | GridSize: 13
Generation 24 | Revalues: 5416 | GridSize: 14
Generation 25 | Revalues: 5654 | GridSize: 24
Generation 26 | Revalues: 5870 | GridSize: 23
Generation 27 | Revalues: 6084 | GridSize: 24
Generation 28 | Revalues: 6304 | GridSize: 25
Generation 29 | Revalues: 6516 | GridSize: 24
Generation 30 | Revalues: 6736 | GridSize: 30
Generation 31 | Revalues: 6948 | GridSize: 26
Generation 32 | Revalues: 7148 | GridSize: 30
Generation 33 | Revalues: 7378 | GridSize: 30
Generation 34 | Revalues: 7594 | GridSize: 24
Generation 35 | Revalues: 7820 | GridSize: 19
Generation 36 | Revalues: 8044 | GridSize: 15
Generation 37 | Revalues: 8268 | GridSize: 14
Generation 38 | Revalues: 8470 | GridSize: 18
Generation 39 | Revalues: 8670 | GridSize: 23
Generation 40 | Revalues: 8900 | GridSize: 29
Generation 41 | Revalues: 9112 | GridSize: 26
Generation 42 | Revalues: 9340 | GridSize: 31
Generation 43 | Revalues: 9568 | GridSize: 23
Generation 44 | Revalues: 9792 | GridSize: 21
Generation 45 | Revalues: 10030 | GridSize: 17
Generation 46 | Revalues: 10250 | GridSize: 27
Generation 47 | Revalues: 10482 | GridSize: 27
Generation 48 | Revalues: 10722 | GridSize: 30
Generation 49 | Revalues: 10936 | GridSize: 30
Generation 50 | Revalues: 11144 | GridSize: 23
Generation 51 | Revalues: 11352 | GridSize: 27
Generation 52 | Revalues: 11578 | GridSize: 34
Generation 53 | Revalues: 11776 | GridSize: 36
Generation 54 | Revalues: 11986 | GridSize: 33
Generation 55 | Revalues: 12194 | GridSize: 28
Generation 56 | Revalues: 12444 | GridSize: 26
Generation 57 | Revalues: 12658 | GridSize: 39
Generation 58 | Revalues: 12884 | GridSize: 33
Generation 59 | Revalues: 13104 | GridSize: 30
Generation 60 | Revalues: 13320 | GridSize: 33
Generation 61 | Revalues: 13568 | GridSize: 34
Generation 62 | Revalues: 13798 | GridSize: 27
Generation 63 | Revalues: 14034 | GridSize: 26
Generation 64 | Revalues: 14252 | GridSize: 29
Generation 65 | Revalues: 14488 | GridSize: 36
Generation 66 | Revalues: 14720 | GridSize: 36
Generation 67 | Revalues: 14940 | GridSize: 37
Generation 68 | Revalues: 15140 | GridSize: 39
Generation 69 | Revalues: 15358 | GridSize: 41
Generation 70 | Revalues: 15568 | GridSize: 39
Generation 71 | Revalues: 15804 | GridSize: 30
Generation 72 | Revalues: 16024 | GridSize: 28
Generation 73 | Revalues: 16232 | GridSize: 31
Generation 74 | Revalues: 16440 | GridSize: 31
Generation 75 | Revalues: 16668 | GridSize: 33
Generation 76 | Revalues: 16892 | GridSize: 35
Generation 77 | Revalues: 17116 | GridSize: 31
Generation 78 | Revalues: 17342 | GridSize: 35
Generation 79 | Revalues: 17564 | GridSize: 37
Generation 80 | Revalues: 17738 | GridSize: 37
Generation 81 | Revalues: 17954 | GridSize: 39
Generation 82 | Revalues: 18190 | GridSize: 35
Generation 83 | Revalues: 18404 | GridSize: 39
Generation 84 | Revalues: 18620 | GridSize: 35
Generation 85 | Revalues: 18860 | GridSize: 39
Generation 86 | Revalues: 19092 | GridSize: 42
Generation 87 | Revalues: 19330 | GridSize: 44
Generation 88 | Revalues: 19550 | GridSize: 44
Generation 89 | Revalues: 19774 | GridSize: 44
Generation 90 | Revalues: 19988 | GridSize: 47
Generation 91 | Revalues: 20246 | GridSize: 44
Generation 92 | Revalues: 20468 | GridSize: 42
Generation 93 | Revalues: 20700 | GridSize: 47
Generation 94 | Revalues: 20920 | GridSize: 49
Generation 95 | Revalues: 21130 | GridSize: 44
Generation 96 | Revalues: 21366 | GridSize: 43
Generation 97 | Revalues: 21584 | GridSize: 41
Generation 98 | Revalues: 21822 | GridSize: 32
Generation 99 | Revalues: 22064 | GridSize: 32
Generation 100 | Revalues: 22286 | GridSize: 32
Generation 101 | Revalues: 22502 | GridSize: 39
Generation 102 | Revalues: 22724 | GridSize: 33
Generation 103 | Revalues: 22936 | GridSize: 33
Generation 104 | Revalues: 23156 | GridSize: 37
Generation 105 | Revalues: 23370 | GridSize: 40
Generation 106 | Revalues: 23584 | GridSize: 44
Generation 107 | Revalues: 23804 | GridSize: 38
Generation 108 | Revalues: 24018 | GridSize: 47
Generation 109 | Revalues: 24248 | GridSize: 35
Generation 110 | Revalues: 24456 | GridSize: 45
Generation 111 | Revalues: 24676 | GridSize: 47
Generation 112 | Revalues: 24892 | GridSize: 39
Generation 113 | Revalues: 25118 | GridSize: 42
Generation 114 | Revalues: 25326 | GridSize: 40
Generation 115 | Revalues: 25558 | GridSize: 41
Generation 116 | Revalues: 25776 | GridSize: 46
Generation 117 | Revalues: 25982 | GridSize: 48
