Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 310 | GridSize: 3
Generation 2 | Revalues: 508 | GridSize: 11
Generation 3 | Revalues: 722 | GridSize: 10
Generation 4 | Revalues: 930 | GridSize: 17
Generation 5 | Revalues: 1142 | GridSize: 22
Generation 6 | Revalues: 1348 | GridSize: 27
Generation 7 | Revalues: 1530 | GridSize: 30
Generation 8 | Revalues: 1732 | GridSize: 31
Generation 9 | Revalues: 1934 | GridSize: 46
Generation 10 | Revalues: 2112 | GridSize: 35
Generation 11 | Revalues: 2318 | GridSize: 37
Generation 12 | Revalues: 2528 | GridSize: 49
Generation 13 | Revalues: 2740 | GridSize: 36
Generation 14 | Revalues: 2942 | GridSize: 50
Generation 15 | Revalues: 3122 | GridSize: 46
Generation 16 | Revalues: 3312 | GridSize: 45
Generation 17 | Revalues: 3524 | GridSize: 47
Generation 18 | Revalues: 3718 | GridSize: 54
Generation 19 | Revalues: 3908 | GridSize: 59
Generation 20 | Revalues: 4114 | GridSize: 60
Generation 21 | Revalues: 4340 | GridSize: 62
Generation 22 | Revalues: 4538 | GridSize: 65
Generation 23 | Revalues: 4754 | GridSize: 73
Generation 24 | Revalues: 4940 | GridSize: 75
Generation 25 | Revalues: 5134 | GridSize: 77
Generation 26 | Revalues: 5336 | GridSize: 75
Generation 27 | Revalues: 5556 | GridSize: 78
Generation 28 | Revalues: 5756 | GridSize: 79
Generation 29 | Revalues: 5962 | GridSize: 86
Generation 30 | Revalues: 6156 | GridSize: 88
Generation 31 | Revalues: 6356 | GridSize: 79
Generation 32 | Revalues: 6576 | GridSize: 76
Generation 33 | Revalues: 6796 | GridSize: 83
Generation 34 | Revalues: 7000 | GridSize: 81
Generation 35 | Revalues: 7234 | GridSize: 81
Generation 36 | Revalues: 7442 | GridSize: 92
Generation 37 | Revalues: 7630 | GridSize: 82
Generation 38 | Revalues: 7820 | GridSize: 86
Generation 39 | Revalues: 8028 | GridSize: 92
Generation 40 | Revalues: 8252 | GridSize: 104
Generation 41 | Revalues: 8444 | GridSize: 107
Generation 42 | Revalues: 8666 | GridSize: 99
Generation 43 | Revalues: 8880 | GridSize: 91
Generation 44 | Revalues: 9092 | GridSize: 102
Generation 45 | Revalues: 9268 | GridSize: 110
Generation 46 | Revalues: 9478 | GridSize: 106
Generation 47 | Revalues: 9680 | GridSize: 95
Generation 48 | Revalues: 9860 | GridSize: 100
Generation 49 | Revalues: 10052 | GridSize: 99
Generation 50 | Revalues: 10262 | GridSize: 108
Generation 51 | Revalues: 10464 | GridSize: 103
Generation 52 | Revalues: 10660 | GridSize: 107
Generation 53 | Revalues: 10868 | GridSize: 97
Generation 54 | Revalues: 11050 | GridSize: 108
Generation 55 | Revalues: 11250 | GridSize: 86
Generation 56 | Revalues: 11450 | GridSize: 88
Generation 57 | Revalues: 11636 | GridSize: 93
Generation 58 | Revalues: 11838 | GridSize: 94
Generation 59 | Revalues: 12038 | GridSize: 85
Generation 60 | Revalues: 12222 | GridSize: 86
Generation 61 | Revalues: 12426 | GridSize: 87
Generation 62 | Revalues: 12646 | GridSize: 95
Generation 63 | Revalues: 12840 | GridSize: 91
Generation 64 | Revalues: 13046 | GridSize: 99
Generation 65 | Revalues: 13230 | GridSize: 106
Generation 66 | Revalues: 13450 | GridSize: 105
Generation 67 | Revalues: 13648 | GridSize: 110
Generation 68 | Revalues: 13876 | GridSize: 109
Generation 69 | Revalues: 14068 | GridSize: 112
Generation 70 | Revalues: 14284 | GridSize: 120
Generation 71 | Revalues: 14470 | GridSize: 134
Generation 72 | Revalues: 14682 | GridSize: 138
Generation 73 | Revalues: 14900 | GridSize: 127
Generation 74 | Revalues: 15102 | GridSize: 109
Generation 75 | Revalues: 15274 | GridSize: 111
Generation 76 | Revalues: 15458 | GridSize: 111
Generation 77 | Revalues: 15650 | GridSize: 112
Generation 78 | Revalues: 15858 | GridSize: 116
Generation 79 | Revalues: 16050 | GridSize: 102
Generation 80 | Revalues: 16242 | GridSize: 113
Generation 81 | Revalues: 16444 | GridSize: 112
Generation 82 | Revalues: 16664 | GridSize: 121
Generation 83 | Revalues: 16864 | GridSize: 115
Generation 84 | Revalues: 17056 | GridSize: 122
Generation 85 | Revalues: 17274 | GridSize: 127
Generation 86 | Revalues: 17486 | GridSize: 141
Generation 87 | Revalues: 17682 | GridSize: 141
Generation 88 | Revalues: 17898 | GridSize: 129
Generation 89 | Revalues: 18104 | GridSize: 114
Generation 90 | Revalues: 18298 | GridSize: 128
Generation 91 | Revalues: 18530 | GridSize: 126
Generation 92 | Revalues: 18732 | GridSize: 114
Generation 93 | Revalues: 18938 | GridSize: 126
Generation 94 | Revalues: 19144 | GridSize: 102
Generation 95 | Revalues: 19332 | GridSize: 118
Generation 96 | Revalues: 19540 | GridSize: 131
Generation 97 | Revalues: 19740 | GridSize: 143
Generation 98 | Revalues: 19934 | GridSize: 136
Generation 99 | Revalues: 20150 | GridSize: 139
Generation 100 | Revalues: 20346 | GridSize: 140
Generation 101 | Revalues: 20570 | GridSize: 138
Generation 102 | Revalues: 20766 | GridSize: 129
Generation 103 | Revalues: 20966 | GridSize: 124
Generation 104 | Revalues: 21166 | GridSize: 109
Generation 105 | Revalues: 21382 | GridSize: 113
Generation 106 | Revalues: 21580 | GridSize: 111
Generation 107 | Revalues: 21788 | GridSize: 111
Generation 108 | Revalues: 21986 | GridSize: 99
Generation 109 | Revalues: 22184 | GridSize: 110
Generation 110 | Revalues: 22376 | GridSize: 122
Generation 111 | Revalues: 22578 | GridSize: 139
Generation 112 | Revalues: 22778 | GridSize: 125
Generation 113 | Revalues: 22976 | GridSize: 132
Generation 114 | Revalues: 23170 | GridSize: 136
Generation 115 | Revalues: 23354 | GridSize: 134
Generation 116 | Revalues: 23550 | GridSize: 143
Generation 117 | Revalues: 23758 | GridSize: 127
Generation 118 | Revalues: 23962 | GridSize: 130
Generation 119 | Revalues: 24174 | GridSize: 118
Generation 120 | Revalues: 24374 | GridSize: 127
Generation 121 | Revalues: 24552 | GridSize: 140
Generation 122 | Revalues: 24752 | GridSize: 143
Generation 123 | Revalues: 24978 | GridSize: 140
Generation 124 | Revalues: 25152 | GridSize: 148
Generation 125 | Revalues: 25324 | GridSize: 159
Generation 126 | Revalues: 25492 | GridSize: 161
Generation 127 | Revalues: 25696 | GridSize: 175
Generation 128 | Revalues: 25890 | GridSize: 166
Generation 129 | Revalues: 26100 | GridSize: 173
Generation 130 | Revalues: 26310 | GridSize: 173
Generation 131 | Revalues: 26512 | GridSize: 176
Generation 132 | Revalues: 26716 | GridSize: 149
Generation 133 | Revalues: 26918 | GridSize: 162
Generation 134 | Revalues: 27094 | GridSize: 154
Generation 135 | Revalues: 27308 | GridSize: 155
Generation 136 | Revalues: 27494 | GridSize: 167
Generation 137 | Revalues: 27700 | GridSize: 168
Generation 138 | Revalues: 27882 | GridSize: 167
Generation 139 | Revalues: 28088 | GridSize: 166
Generation 140 | Revalues: 28282 | GridSize: 151
Generation 141 | Revalues: 28472 | GridSize: 155
Generation 142 | Revalues: 28674 | GridSize: 162
Generation 143 | Revalues: 28834 | GridSize: 176
Generation 144 | Revalues: 29064 | GridSize: 191
Generation 145 | Revalues: 29246 | GridSize: 191
Generation 146 | Revalues: 29446 | GridSize: 181
Generation 147 | Revalues: 29664 | GridSize: 178
Generation 148 | Revalues: 29848 | GridSize: 179
Generation 149 | Revalues: 30026 | GridSize: 177
Generation 150 | Revalues: 30234 | GridSize: 180
Generation 151 | Revalues: 30440 | GridSize: 170
Generation 152 | Revalues: 30654 | GridSize: 159
Generation 153 | Revalues: 30822 | GridSize: 170
Generation 154 | Revalues: 31000 | GridSize: 167
Generation 155 | Revalues: 31184 | GridSize: 162
Generation 156 | Revalues: 31404 | GridSize: 154
Generation 157 | Revalues: 31618 | GridSize: 159
Generation 158 | Revalues: 31822 | GridSize: 169
Generation 159 | Revalues: 32034 | GridSize: 162
Generation 160 | Revalues: 32242 | GridSize: 171
Generation 161 | Revalues: 32428 | GridSize: 171
Generation 162 | Revalues: 32628 | GridSize: 174
Generation 163 | Revalues: 32818 | GridSize: 183
Generation 164 | Revalues: 33028 | GridSize: 183
Generation 165 | Revalues: 33224 | GridSize: 178
Generation 166 | Revalues: 33426 | GridSize: 191
Generation 167 | Revalues: 33602 | GridSize: 179
Generation 168 | Revalues: 33812 | GridSize: 184
Generation 169 | Revalues: 34016 | GridSize: 194
Generation 170 | Revalues: 34212 | GridSize: 193
Generation 171 | Revalues: 34400 | GridSize: 181
Generation 172 | Revalues: 34592 | GridSize: 191
Generation 173 | Revalues: 34804 | GridSize: 183
Generation 174 | Revalues: 35006 | GridSize: 152
Generation 175 | Revalues: 35196 | GridSize: 149
Generation 176 | Revalues: 35404 | GridSize: 155
Generation 177 | Revalues: 35600 | GridSize: 156
Generation 178 | Revalues: 35794 | GridSize: 170
Generation 179 | Revalues: 36028 | GridSize: 167
Generation 180 | Revalues: 36226 | GridSize: 180
Generation 181 | Revalues: 36420 | GridSize: 169
Generation 182 | Revalues: 36620 | GridSize: 184
Generation 183 | Revalues: 36840 | GridSize: 196
Generation 184 | Revalues: 37026 | GridSize: 191
Generation 185 | Revalues: 37220 | GridSize: 194
Generation 186 | Revalues: 37424 | GridSize: 207
Generation 187 | Revalues: 37646 | GridSize: 197
Generation 188 | Revalues: 37858 | GridSize: 215
Generation 189 | Revalues: 38056 | GridSize: 210
Generation 190 | Revalues: 38262 | GridSize: 222
Generation 191 | Revalues: 38454 | GridSize: 198
Generation 192 | Revalues: 38668 | GridSize: 206
Generation 193 | Revalues: 38854 | GridSize: 201
Generation 194 | Revalues: 39040 | GridSize: 203
Generation 195 | Revalues: 39262 | GridSize: 193
Generation 196 | Revalues: 39472 | GridSize: 191
Generation 197 | Revalues: 39662 | GridSize: 204
Generation 198 | Revalues: 39860 | GridSize: 204
Generation 199 | Revalues: 40074 | GridSize: 199
Generation 200 | Revalues: 40288 | GridSize: 204
Generation 201 | Revalues: 40480 | GridSize: 164
Generation 202 | Revalues: 40694 | GridSize: 163
Generation 203 | Revalues: 40872 | GridSize: 177
Generation 204 | Revalues: 41078 | GridSize: 192
Generation 205 | Revalues: 41272 | GridSize: 185
Generation 206 | Revalues: 41478 | GridSize: 186
Generation 207 | Revalues: 41688 | GridSize: 195
Generation 208 | Revalues: 41880 | GridSize: 173
Generation 209 | Revalues: 42056 | GridSize: 188
Generation 210 | Revalues: 42258 | GridSize: 199
Generation 211 | Revalues: 42448 | GridSize: 200
Generation 212 | Revalues: 42648 | GridSize: 197
Generation 213 | Revalues: 42826 | GridSize: 195
Generation 214 | Revalues: 43036 | GridSize: 199
Generation 215 | Revalues: 43222 | GridSize: 184
Generation 216 | Revalues: 43414 | GridSize: 193
Generation 217 | Revalues: 43626 | GridSize: 182
Generation 218 | Revalues: 43800 | GridSize: 184
Generation 219 | Revalues: 44016 | GridSize: 177
Generation 220 | Revalues: 44210 | GridSize: 188
Generation 221 | Revalues: 44440 | GridSize: 204
Generation 222 | Revalues: 44670 | GridSize: 209
Generation 223 | Revalues: 44856 | GridSize: 211
Generation 224 | Revalues: 45060 | GridSize: 210
Generation 225 | Revalues: 45280 | GridSize: 232
Generation 226 | Revalues: 45468 | GridSize: 240
Generation 227 | Revalues: 45668 | GridSize: 247
Generation 228 | Revalues: 45880 | GridSize: 241
Generation 229 | Revalues: 46070 | GridSize: 235
Generation 230 | Revalues: 46272 | GridSize: 237
Generation 231 | Revalues: 46466 | GridSize: 226
Generation 232 | Revalues: 46676 | GridSize: 228
Generation 233 | Revalues: 46868 | GridSize: 242
Generation 234 | Revalues: 47074 | GridSize: 248
Generation 235 | Revalues: 47278 | GridSize: 254
Generation 236 | Revalues: 47484 | GridSize: 227
Generation 237 | Revalues: 47674 | GridSize: 235
Generation 238 | Revalues: 47890 | GridSize: 231
Generation 239 | Revalues: 48088 | GridSize: 218
Generation 240 | Revalues: 48278 | GridSize: 234
Generation 241 | Revalues: 48478 | GridSize: 240
Generation 242 | Revalues: 48660 | GridSize: 219
Generation 243 | Revalues: 48848 | GridSize: 224
Generation 244 | Revalues: 49060 | GridSize: 236
Generation 245 | Revalues: 49246 | GridSize: 239
Generation 246 | Revalues: 49434 | GridSize: 236
Generation 247 | Revalues: 49640 | GridSize: 243
Generation 248 | Revalues: 49836 | GridSize: 257
Generation 249 | Revalues: 50028 | GridSize: 236
Generation 250 | Revalues: 50236 | GridSize: 234
Generation 251 | Revalues: 50420 | GridSize: 239
Generation 252 | Revalues: 50612 | GridSize: 241
Generation 253 | Revalues: 50834 | GridSize: 256
Generation 254 | Revalues: 51036 | GridSize: 258
Generation 255 | Revalues: 51248 | GridSize: 256
