Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 300 | GridSize: 15
Generation 2 | Revalues: 488 | GridSize: 25
Generation 3 | Revalues: 700 | GridSize: 21
Generation 4 | Revalues: 926 | GridSize: 23
Generation 5 | Revalues: 1126 | GridSize: 27
Generation 6 | Revalues: 1334 | GridSize: 33
Generation 7 | Revalues: 1518 | GridSize: 34
Generation 8 | Revalues: 1714 | GridSize: 40
Generation 9 | Revalues: 1922 | GridSize: 47
Generation 10 | Revalues: 2114 | GridSize: 50
Generation 11 | Revalues: 2336 | GridSize: 46
Generation 12 | Revalues: 2526 | GridSize: 40
Generation 13 | Revalues: 2706 | GridSize: 43
Generation 14 | Revalues: 2908 | GridSize: 56
Generation 15 | Revalues: 3106 | GridSize: 51
Generation 16 | Revalues: 3292 | GridSize: 49
Generation 17 | Revalues: 3488 | GridSize: 55
Generation 18 | Revalues: 3696 | GridSize: 57
Generation 19 | Revalues: 3906 | GridSize: 57
Generation 20 | Revalues: 4102 | GridSize: 58
Generation 21 | Revalues: 4324 | GridSize: 65
Generation 22 | Revalues: 4508 | GridSize: 60
Generation 23 | Revalues: 4714 | GridSize: 68
Generation 24 | Revalues: 4926 | GridSize: 70
Generation 25 | Revalues: 5116 | GridSize: 75
Generation 26 | Revalues: 5322 | GridSize: 75
Generation 27 | Revalues: 5522 | GridSize: 76
Generation 28 | Revalues: 5720 | GridSize: 79
Generation 29 | Revalues: 5946 | GridSize: 85
Generation 30 | Revalues: 6122 | GridSize: 86
Generation 31 | Revalues: 6312 | GridSize: 92
Generation 32 | Revalues: 6520 | GridSize: 93
Generation 33 | Revalues: 6714 | GridSize: 95
Generation 34 | Revalues: 6886 | GridSize: 99
Generation 35 | Revalues: 7080 | GridSize: 109
Generation 36 | Revalues: 7320 | GridSize: 114
Generation 37 | Revalues: 7528 | GridSize: 117
Generation 38 | Revalues: 7724 | GridSize: 114
Generation 39 | Revalues: 7934 | GridSize: 119
Generation 40 | Revalues: 8140 | GridSize: 122
Generation 41 | Revalues: 8348 | GridSize: 126
Generation 42 | Revalues: 8568 | GridSize: 130
Generation 43 | Revalues: 8778 | GridSize: 132
Generation 44 | Revalues: 8976 | GridSize: 135
Generation 45 | Revalues: 9180 | GridSize: 138
Generation 46 | Revalues: 9394 | GridSize: 139
Generation 47 | Revalues: 9572 | GridSize: 130
Generation 48 | Revalues: 9772 | GridSize: 105
Generation 49 | Revalues: 9976 | GridSize: 100
Generation 50 | Revalues: 10174 | GridSize: 110
Generation 51 | Revalues: 10386 | GridSize: 116
Generation 52 | Revalues: 10624 | GridSize: 116
Generation 53 | Revalues: 10818 | GridSize: 120
Generation 54 | Revalues: 11024 | GridSize: 118
Generation 55 | Revalues: 11206 | GridSize: 104
Generation 56 | Revalues: 11412 | GridSize: 108
Generation 57 | Revalues: 11612 | GridSize: 116
Generation 58 | Revalues: 11816 | GridSize: 113
Generation 59 | Revalues: 12012 | GridSize: 125
Generation 60 | Revalues: 12214 | GridSize: 130
Generation 61 | Revalues: 12434 | GridSize: 117
Generation 62 | Revalues: 12628 | GridSize: 121
Generation 63 | Revalues: 12814 | GridSize: 135
Generation 64 | Revalues: 13038 | GridSize: 137
Generation 65 | Revalues: 13220 | GridSize: 141
Generation 66 | Revalues: 13410 | GridSize: 142
Generation 67 | Revalues: 13592 | GridSize: 135
Generation 68 | Revalues: 13810 | GridSize: 143
Generation 69 | Revalues: 14022 | GridSize: 150
Generation 70 | Revalues: 14250 | GridSize: 152
Generation 71 | Revalues: 14434 | GridSize: 157
Generation 72 | Revalues: 14624 | GridSize: 143
Generation 73 | Revalues: 14828 | GridSize: 145
Generation 74 | Revalues: 15038 | GridSize: 148
Generation 75 | Revalues: 15228 | GridSize: 147
Generation 76 | Revalues: 15424 | GridSize: 155
Generation 77 | Revalues: 15632 | GridSize: 154
Generation 78 | Revalues: 15810 | GridSize: 142
Generation 79 | Revalues: 16026 | GridSize: 145
Generation 80 | Revalues: 16202 | GridSize: 148
Generation 81 | Revalues: 16406 | GridSize: 153
Generation 82 | Revalues: 16592 | GridSize: 149
Generation 83 | Revalues: 16806 | GridSize: 151
Generation 84 | Revalues: 16998 | GridSize: 159
Generation 85 | Revalues: 17192 | GridSize: 163
Generation 86 | Revalues: 17404 | GridSize: 170
Generation 87 | Revalues: 17610 | GridSize: 171
Generation 88 | Revalues: 17816 | GridSize: 170
Generation 89 | Revalues: 18004 | GridSize: 174
Generation 90 | Revalues: 18196 | GridSize: 173
Generation 91 | Revalues: 18398 | GridSize: 167
Generation 92 | Revalues: 18590 | GridSize: 174
Generation 93 | Revalues: 18788 | GridSize: 165
Generation 94 | Revalues: 19022 | GridSize: 168
Generation 95 | Revalues: 19202 | GridSize: 170
Generation 96 | Revalues: 19402 | GridSize: 179
Generation 97 | Revalues: 19588 | GridSize: 181
Generation 98 | Revalues: 19812 | GridSize: 178
Generation 99 | Revalues: 19996 | GridSize: 182
Generation 100 | Revalues: 20160 | GridSize: 178
Generation 101 | Revalues: 20346 | GridSize: 182
Generation 102 | Revalues: 20576 | GridSize: 177
Generation 103 | Revalues: 20756 | GridSize: 181
Generation 104 | Revalues: 20944 | GridSize: 191
Generation 105 | Revalues: 21136 | GridSize: 184
Generation 106 | Revalues: 21316 | GridSize: 184
Generation 107 | Revalues: 21524 | GridSize: 180
Generation 108 | Revalues: 21706 | GridSize: 194
Generation 109 | Revalues: 21910 | GridSize: 195
Generation 110 | Revalues: 22116 | GridSize: 198
Generation 111 | Revalues: 22320 | GridSize: 200
Generation 112 | Revalues: 22512 | GridSize: 192
Generation 113 | Revalues: 22728 | GridSize: 192
Generation 114 | Revalues: 22938 | GridSize: 193
Generation 115 | Revalues: 23136 | GridSize: 195
Generation 116 | Revalues: 23330 | GridSize: 190
Generation 117 | Revalues: 23546 | GridSize: 201
Generation 118 | Revalues: 23744 | GridSize: 203
Generation 119 | Revalues: 23932 | GridSize: 208
Generation 120 | Revalues: 24104 | GridSize: 202
Generation 121 | Revalues: 24300 | GridSize: 213
Generation 122 | Revalues: 24478 | GridSize: 211
Generation 123 | Revalues: 24694 | GridSize: 204
Generation 124 | Revalues: 24880 | GridSize: 213
