Generation 0 | Revalues: 100 | GridSize: 10
Generation 1 | Revalues: 324 | GridSize: 14
Generation 2 | Revalues: 534 | GridSize: 8
Generation 3 | Revalues: 746 | GridSize: 8
Generation 4 | Revalues: 960 | GridSize: 7
Generation 5 | Revalues: 1186 | GridSize: 11
Generation 6 | Revalues: 1412 | GridSize: 9
Generation 7 | Revalues: 1634 | GridSize: 15
Generation 8 | Revalues: 1846 | GridSize: 19
Generation 9 | Revalues: 2060 | GridSize: 22
Generation 10 | Revalues: 2310 | GridSize: 18
Generation 11 | Revalues: 2542 | GridSize: 22
Generation 12 | Revalues: 2758 | GridSize: 19
Generation 13 | Revalues: 2964 | GridSize: 28
Generation 14 | Revalues: 3180 | GridSize: 23
Generation 15 | Revalues: 3402 | GridSize: 25
Generation 16 | Revalues: 3608 | GridSize: 20
Generation 17 | Revalues: 3820 | GridSize: 23
Generation 18 | Revalues: 4022 | GridSize: 27
Generation 19 | Revalues: 4256 | GridSize: 25
Generation 20 | Revalues: 4470 | GridSize: 28
Generation 21 | Revalues: 4670 | GridSize: 29
Generation 22 | Revalues: 4868 | GridSize: 32
Generation 23 | Revalues: 5108 | GridSize: 31
Generation 24 | Revalues: 5340 | GridSize: 26
Generation 25 | Revalues: 5552 | GridSize: 20
Generation 26 | Revalues: 5762 | GridSize: 16
Generation 27 | Revalues: 6000 | GridSize: 18
Generation 28 | Revalues: 6218 | GridSize: 17
Generation 29 | Revalues: 6440 | GridSize: 18
Generation 30 | Revalues: 6662 | GridSize: 25
Generation 31 | Revalues: 6878 | GridSize: 26
Generation 32 | Revalues: 7104 | GridSize: 22
Generation 33 | Revalues: 7324 | GridSize: 17
Generation 34 | Revalues: 7548 | GridSize: 31
Generation 35 | Revalues: 7766 | GridSize: 26
Generation 36 | Revalues: 7976 | GridSize: 18
Generation 37 | Revalues: 8182 | GridSize: 20
Generation 38 | Revalues: 8414 | GridSize: 26
Generation 39 | Revalues: 8634 | GridSize: 24
Generation 40 | Revalues: 8834 | GridSize: 23
Generation 41 | Revalues: 9060 | GridSize: 21
Generation 42 | Revalues: 9302 | GridSize: 24
Generation 43 | Revalues: 9534 | GridSize: 22
Generation 44 | Revalues: 9754 | GridSize: 25
Generation 45 | Revalues: 9980 | GridSize: 20
Generation 46 | Revalues: 10206 | GridSize: 25
Generation 47 | Revalues: 10430 | GridSize: 24
Generation 48 | Revalues: 10630 | GridSize: 30
Generation 49 | Revalues: 10846 | GridSize: 27
Generation 50 | Revalues: 11074 | GridSize: 28
Generation 51 | Revalues: 11290 | GridSize: 22
Generation 52 | Revalues: 11498 | GridSize: 29
Generation 53 | Revalues: 11698 | GridSize: 18
Generation 54 | Revalues: 11898 | GridSize: 20
Generation 55 | Revalues: 12122 | GridSize: 22
Generation 56 | Revalues: 12318 | GridSize: 28
Generation 57 | Revalues: 12542 | GridSize: 31
Generation 58 | Revalues: 12776 | GridSize: 31
Generation 59 | Revalues: 13002 | GridSize: 30
Generation 60 | Revalues: 13210 | GridSize: 26
Generation 61 | Revalues: 13420 | GridSize: 32
Generation 62 | Revalues: 13656 | GridSize: 23
Generation 63 | Revalues: 13896 | GridSize: 32
Generation 64 | Revalues: 14098 | GridSize: 25
Generation 65 | Revalues: 14310 | GridSize: 20
Generation 66 | Revalues: 14548 | GridSize: 22
Generation 67 | Revalues: 14782 | GridSize: 27
Generation 68 | Revalues: 14956 | GridSize: 26
Generation 69 | Revalues: 15180 | GridSize: 25
Generation 70 | Revalues: 15398 | GridSize: 34
Generation 71 | Revalues: 15616 | GridSize: 31
Generation 72 | Revalues: 15866 | GridSize: 38
Generation 73 | Revalues: 16108 | GridSize: 26
Generation 74 | Revalues: 16338 | GridSize: 27
Generation 75 | Revalues: 16560 | GridSize: 33
Generation 76 | Revalues: 16778 | GridSize: 33
Generation 77 | Revalues: 16998 | GridSize: 34
Generation 78 | Revalues: 17212 | GridSize: 43
Generation 79 | Revalues: 17428 | GridSize: 40
Generation 80 | Revalues: 17642 | GridSize: 35
Generation 81 | Revalues: 17872 | GridSize: 39
Generation 82 | Revalues: 18080 | GridSize: 42
Generation 83 | Revalues: 18302 | GridSize: 44
Generation 84 | Revalues: 18516 | GridSize: 45
Generation 85 | Revalues: 18722 | GridSize: 40
Generation 86 | Revalues: 18964 | GridSize: 39
Generation 87 | Revalues: 19184 | GridSize: 44
Generation 88 | Revalues: 19392 | GridSize: 45
Generation 89 | Revalues: 19652 | GridSize: 49
Generation 90 | Revalues: 19880 | GridSize: 53
Generation 91 | Revalues: 20098 | GridSize: 55
Generation 92 | Revalues: 20296 | GridSize: 54
Generation 93 | Revalues: 20528 | GridSize: 47
Generation 94 | Revalues: 20756 | GridSize: 43
Generation 95 | Revalues: 20976 | GridSize: 39
Generation 96 | Revalues: 21168 | GridSize: 51
Generation 97 | Revalues: 21402 | GridSize: 47
Generation 98 | Revalues: 21612 | GridSize: 49
Generation 99 | Revalues: 21826 | GridSize: 54
Generation 100 | Revalues: 22054 | GridSize: 59
Generation 101 | Revalues: 22268 | GridSize: 64
Generation 102 | Revalues: 22494 | GridSize: 56
Generation 103 | Revalues: 22722 | GridSize: 55
Generation 104 | Revalues: 22948 | GridSize: 49
Generation 105 | Revalues: 23156 | GridSize: 49
Generation 106 | Revalues: 23396 | GridSize: 44
Generation 107 | Revalues: 23618 | GridSize: 43
Generation 108 | Revalues: 23814 | GridSize: 49
Generation 109 | Revalues: 24054 | GridSize: 47
Generation 110 | Revalues: 24280 | GridSize: 46
Generation 111 | Revalues: 24488 | GridSize: 51
Generation 112 | Revalues: 24708 | GridSize: 53
Generation 113 | Revalues: 24940 | GridSize: 47
Generation 114 | Revalues: 25168 | GridSize: 51
Generation 115 | Revalues: 25390 | GridSize: 51
Generation 116 | Revalues: 25602 | GridSize: 54
Generation 117 | Revalues: 25810 | GridSize: 56
Generation 118 | Revalues: 26042 | GridSize: 50
Generation 119 | Revalues: 26256 | GridSize: 52
Generation 120 | Revalues: 26476 | GridSize: 50
Generation 121 | Revalues: 26678 | GridSize: 49
Generation 122 | Revalues: 26928 | GridSize: 53
Generation 123 | Revalues: 27158 | GridSize: 56
Generation 124 | Revalues: 27374 | GridSize: 60
Generation 125 | Revalues: 27594 | GridSize: 65
Generation 126 | Revalues: 27800 | GridSize: 64
Generation 127 | Revalues: 28036 | GridSize: 70
Generation 128 | Revalues: 28242 | GridSize: 66
Generation 129 | Revalues: 28470 | GridSize: 68
Generation 130 | Revalues: 28700 | GridSize: 77
Generation 131 | Revalues: 28920 | GridSize: 83
Generation 132 | Revalues: 29158 | GridSize: 81
Generation 133 | Revalues: 29380 | GridSize: 78
Generation 134 | Revalues: 29596 | GridSize: 79
Generation 135 | Revalues: 29810 | GridSize: 75
Generation 136 | Revalues: 30010 | GridSize: 62
Generation 137 | Revalues: 30228 | GridSize: 63
Generation 138 | Revalues: 30454 | GridSize: 57
Generation 139 | Revalues: 30666 | GridSize: 54
Generation 140 | Revalues: 30874 | GridSize: 48
Generation 141 | Revalues: 31092 | GridSize: 46
Generation 142 | Revalues: 31298 | GridSize: 45
Generation 143 | Revalues: 31516 | GridSize: 46
Generation 144 | Revalues: 31742 | GridSize: 53
Generation 145 | Revalues: 31956 | GridSize: 54
Generation 146 | Revalues: 32172 | GridSize: 61
Generation 147 | Revalues: 32376 | GridSize: 68
Generation 148 | Revalues: 32602 | GridSize: 75
Generation 149 | Revalues: 32808 | GridSize: 76
Generation 150 | Revalues: 33028 | GridSize: 81
Generation 151 | Revalues: 33250 | GridSize: 84
Generation 152 | Revalues: 33460 | GridSize: 87
Generation 153 | Revalues: 33720 | GridSize: 89
Generation 154 | Revalues: 33934 | GridSize: 86
Generation 155 | Revalues: 34144 | GridSize: 92
Generation 156 | Revalues: 34382 | GridSize: 99
Generation 157 | Revalues: 34614 | GridSize: 104
Generation 158 | Revalues: 34812 | GridSize: 103
Generation 159 | Revalues: 35016 | GridSize: 105
Generation 160 | Revalues: 35214 | GridSize: 106
Generation 161 | Revalues: 35424 | GridSize: 106
Generation 162 | Revalues: 35652 | GridSize: 109
Generation 163 | Revalues: 35838 | GridSize: 109
Generation 164 | Revalues: 36048 | GridSize: 107
Generation 165 | Revalues: 36268 | GridSize: 109
Generation 166 | Revalues: 36490 | GridSize: 115
Generation 167 | Revalues: 36696 | GridSize: 111
Generation 168 | Revalues: 36914 | GridSize: 122
Generation 169 | Revalues: 37138 | GridSize: 109
Generation 170 | Revalues: 37346 | GridSize: 106
Generation 171 | Revalues: 37552 | GridSize: 102
Generation 172 | Revalues: 37774 | GridSize: 95
Generation 173 | Revalues: 37998 | GridSize: 91
Generation 174 | Revalues: 38232 | GridSize: 79
Generation 175 | Revalues: 38472 | GridSize: 79
Generation 176 | Revalues: 38702 | GridSize: 79
Generation 177 | Revalues: 38906 | GridSize: 74
Generation 178 | Revalues: 39110 | GridSize: 77
Generation 179 | Revalues: 39316 | GridSize: 82
Generation 180 | Revalues: 39544 | GridSize: 83
Generation 181 | Revalues: 39764 | GridSize: 80
Generation 182 | Revalues: 39964 | GridSize: 83
Generation 183 | Revalues: 40190 | GridSize: 80
Generation 184 | Revalues: 40394 | GridSize: 80
Generation 185 | Revalues: 40608 | GridSize: 81
Generation 186 | Revalues: 40840 | GridSize: 83
Generation 187 | Revalues: 41056 | GridSize: 82
Generation 188 | Revalues: 41256 | GridSize: 77
Generation 189 | Revalues: 41480 | GridSize: 83
Generation 190 | Revalues: 41702 | GridSize: 84
Generation 191 | Revalues: 41908 | GridSize: 74
Generation 192 | Revalues: 42120 | GridSize: 77
Generation 193 | Revalues: 42340 | GridSize: 69
Generation 194 | Revalues: 42546 | GridSize: 75
Generation 195 | Revalues: 42772 | GridSize: 73
Generation 196 | Revalues: 42988 | GridSize: 75
Generation 197 | Revalues: 43206 | GridSize: 77
Generation 198 | Revalues: 43440 | GridSize: 76
Generation 199 | Revalues: 43646 | GridSize: 81
