Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
182,0.2428571429,0.1115749954,-0.1754716981,2.820478366,0.3337354739,0.2214285714,0.114508711,0.2301858172,1.8933973262,-0.4252403009,0.5357142857,0.1171515676,-0.1863138198,2.6691864402,0.6119773436,0.5357142857,0.1171515676,-0.1863138198,2.6691864402,0.6119773436
