Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 300 | GridSize: 13
Generation 2 | Revalues: 504 | GridSize: 18
Generation 3 | Revalues: 710 | GridSize: 21
Generation 4 | Revalues: 896 | GridSize: 25
Generation 5 | Revalues: 1094 | GridSize: 26
Generation 6 | Revalues: 1290 | GridSize: 26
Generation 7 | Revalues: 1488 | GridSize: 25
Generation 8 | Revalues: 1672 | GridSize: 34
Generation 9 | Revalues: 1858 | GridSize: 43
Generation 10 | Revalues: 2046 | GridSize: 46
Generation 11 | Revalues: 2230 | GridSize: 47
Generation 12 | Revalues: 2436 | GridSize: 34
Generation 13 | Revalues: 2632 | GridSize: 35
Generation 14 | Revalues: 2826 | GridSize: 38
Generation 15 | Revalues: 3004 | GridSize: 36
Generation 16 | Revalues: 3218 | GridSize: 33
Generation 17 | Revalues: 3416 | GridSize: 39
Generation 18 | Revalues: 3656 | GridSize: 44
Generation 19 | Revalues: 3836 | GridSize: 42
Generation 20 | Revalues: 4022 | GridSize: 42
Generation 21 | Revalues: 4218 | GridSize: 43
Generation 22 | Revalues: 4420 | GridSize: 46
Generation 23 | Revalues: 4610 | GridSize: 48
Generation 24 | Revalues: 4782 | GridSize: 43
Generation 25 | Revalues: 4986 | GridSize: 50
Generation 26 | Revalues: 5186 | GridSize: 52
Generation 27 | Revalues: 5384 | GridSize: 50
Generation 28 | Revalues: 5596 | GridSize: 56
Generation 29 | Revalues: 5786 | GridSize: 60
Generation 30 | Revalues: 5998 | GridSize: 69
Generation 31 | Revalues: 6186 | GridSize: 65
Generation 32 | Revalues: 6396 | GridSize: 63
Generation 33 | Revalues: 6612 | GridSize: 67
Generation 34 | Revalues: 6826 | GridSize: 75
Generation 35 | Revalues: 7016 | GridSize: 70
Generation 36 | Revalues: 7214 | GridSize: 67
Generation 37 | Revalues: 7390 | GridSize: 74
Generation 38 | Revalues: 7590 | GridSize: 78
Generation 39 | Revalues: 7798 | GridSize: 85
Generation 40 | Revalues: 7998 | GridSize: 78
