Instance,INF_avg,INF_sd,INF_r1,INF_kr,INF_sk,SUP_avg,SUP_sd,SUP_r1,SUP_kr,SUP_sk,INC_avg,INC_sd,INC_r1,INC_kr,INC_sk,IND_avg,IND_sd,IND_r1,IND_kr,IND_sk
300,0.3810891089,0.0776520247,0.7745842192,2.26527408,-0.1677212203,0.108349835,0.0693599907,0.9128563713,2.2681828616,0.6096903156,0.5105610561,0.0369351684,-0.0319478235,3.4141677506,-0.270188103,0.5105610561,0.0369351684,-0.0319478235,3.4141677506,-0.270188103
