Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 326 | GridSize: 7
Generation 2 | Revalues: 544 | GridSize: 5
Generation 3 | Revalues: 778 | GridSize: 9
Generation 4 | Revalues: 1008 | GridSize: 11
Generation 5 | Revalues: 1210 | GridSize: 13
Generation 6 | Revalues: 1424 | GridSize: 8
Generation 7 | Revalues: 1622 | GridSize: 7
Generation 8 | Revalues: 1854 | GridSize: 11
Generation 9 | Revalues: 2090 | GridSize: 9
Generation 10 | Revalues: 2326 | GridSize: 7
Generation 11 | Revalues: 2558 | GridSize: 12
Generation 12 | Revalues: 2778 | GridSize: 14
Generation 13 | Revalues: 3026 | GridSize: 17
Generation 14 | Revalues: 3242 | GridSize: 23
Generation 15 | Revalues: 3478 | GridSize: 22
Generation 16 | Revalues: 3710 | GridSize: 19
Generation 17 | Revalues: 3962 | GridSize: 13
Generation 18 | Revalues: 4164 | GridSize: 16
Generation 19 | Revalues: 4404 | GridSize: 11
Generation 20 | Revalues: 4618 | GridSize: 10
Generation 21 | Revalues: 4840 | GridSize: 15
Generation 22 | Revalues: 5040 | GridSize: 23
Generation 23 | Revalues: 5260 | GridSize: 26
Generation 24 | Revalues: 5482 | GridSize: 25
Generation 25 | Revalues: 5682 | GridSize: 19
Generation 26 | Revalues: 5922 | GridSize: 26
Generation 27 | Revalues: 6152 | GridSize: 26
Generation 28 | Revalues: 6370 | GridSize: 24
Generation 29 | Revalues: 6596 | GridSize: 24
Generation 30 | Revalues: 6824 | GridSize: 30
Generation 31 | Revalues: 7048 | GridSize: 34
Generation 32 | Revalues: 7282 | GridSize: 30
Generation 33 | Revalues: 7504 | GridSize: 26
Generation 34 | Revalues: 7750 | GridSize: 34
Generation 35 | Revalues: 7932 | GridSize: 42
Generation 36 | Revalues: 8164 | GridSize: 35
Generation 37 | Revalues: 8388 | GridSize: 38
Generation 38 | Revalues: 8614 | GridSize: 31
Generation 39 | Revalues: 8836 | GridSize: 37
Generation 40 | Revalues: 9046 | GridSize: 37
Generation 41 | Revalues: 9280 | GridSize: 33
Generation 42 | Revalues: 9496 | GridSize: 31
Generation 43 | Revalues: 9698 | GridSize: 32
Generation 44 | Revalues: 9894 | GridSize: 27
Generation 45 | Revalues: 10100 | GridSize: 25
Generation 46 | Revalues: 10342 | GridSize: 25
Generation 47 | Revalues: 10578 | GridSize: 27
Generation 48 | Revalues: 10798 | GridSize: 23
Generation 49 | Revalues: 11014 | GridSize: 35
Generation 50 | Revalues: 11226 | GridSize: 24
Generation 51 | Revalues: 11434 | GridSize: 24
Generation 52 | Revalues: 11670 | GridSize: 33
Generation 53 | Revalues: 11910 | GridSize: 30
Generation 54 | Revalues: 12128 | GridSize: 35
Generation 55 | Revalues: 12364 | GridSize: 41
Generation 56 | Revalues: 12584 | GridSize: 41
Generation 57 | Revalues: 12798 | GridSize: 39
Generation 58 | Revalues: 13010 | GridSize: 34
Generation 59 | Revalues: 13232 | GridSize: 36
Generation 60 | Revalues: 13458 | GridSize: 40
Generation 61 | Revalues: 13664 | GridSize: 35
Generation 62 | Revalues: 13866 | GridSize: 41
Generation 63 | Revalues: 14072 | GridSize: 32
Generation 64 | Revalues: 14284 | GridSize: 31
Generation 65 | Revalues: 14502 | GridSize: 43
Generation 66 | Revalues: 14740 | GridSize: 43
Generation 67 | Revalues: 14940 | GridSize: 44
Generation 68 | Revalues: 15184 | GridSize: 37
Generation 69 | Revalues: 15428 | GridSize: 42
Generation 70 | Revalues: 15664 | GridSize: 46
Generation 71 | Revalues: 15886 | GridSize: 48
Generation 72 | Revalues: 16122 | GridSize: 36
Generation 73 | Revalues: 16342 | GridSize: 33
Generation 74 | Revalues: 16578 | GridSize: 34
Generation 75 | Revalues: 16784 | GridSize: 37
Generation 76 | Revalues: 16998 | GridSize: 37
Generation 77 | Revalues: 17222 | GridSize: 37
Generation 78 | Revalues: 17456 | GridSize: 33
Generation 79 | Revalues: 17656 | GridSize: 33
Generation 80 | Revalues: 17896 | GridSize: 41
Generation 81 | Revalues: 18114 | GridSize: 41
Generation 82 | Revalues: 18344 | GridSize: 45
Generation 83 | Revalues: 18544 | GridSize: 42
Generation 84 | Revalues: 18752 | GridSize: 42
Generation 85 | Revalues: 18994 | GridSize: 37
Generation 86 | Revalues: 19234 | GridSize: 46
Generation 87 | Revalues: 19438 | GridSize: 38
Generation 88 | Revalues: 19654 | GridSize: 27
Generation 89 | Revalues: 19854 | GridSize: 32
Generation 90 | Revalues: 20068 | GridSize: 45
Generation 91 | Revalues: 20282 | GridSize: 36
Generation 92 | Revalues: 20494 | GridSize: 36
Generation 93 | Revalues: 20714 | GridSize: 37
Generation 94 | Revalues: 20932 | GridSize: 36
Generation 95 | Revalues: 21158 | GridSize: 35
Generation 96 | Revalues: 21398 | GridSize: 36
Generation 97 | Revalues: 21624 | GridSize: 39
Generation 98 | Revalues: 21820 | GridSize: 46
Generation 99 | Revalues: 22042 | GridSize: 42
Generation 100 | Revalues: 22250 | GridSize: 45
Generation 101 | Revalues: 22488 | GridSize: 41
Generation 102 | Revalues: 22708 | GridSize: 44
Generation 103 | Revalues: 22936 | GridSize: 45
Generation 104 | Revalues: 23162 | GridSize: 36
Generation 105 | Revalues: 23378 | GridSize: 38
Generation 106 | Revalues: 23606 | GridSize: 38
Generation 107 | Revalues: 23816 | GridSize: 38
Generation 108 | Revalues: 24026 | GridSize: 43
Generation 109 | Revalues: 24278 | GridSize: 40
Generation 110 | Revalues: 24508 | GridSize: 43
Generation 111 | Revalues: 24740 | GridSize: 49
Generation 112 | Revalues: 24956 | GridSize: 55
Generation 113 | Revalues: 25174 | GridSize: 59
Generation 114 | Revalues: 25378 | GridSize: 49
Generation 115 | Revalues: 25604 | GridSize: 55
Generation 116 | Revalues: 25846 | GridSize: 61
Generation 117 | Revalues: 26064 | GridSize: 52
Generation 118 | Revalues: 26268 | GridSize: 52
Generation 119 | Revalues: 26492 | GridSize: 48
Generation 120 | Revalues: 26720 | GridSize: 43
Generation 121 | Revalues: 26954 | GridSize: 48
Generation 122 | Revalues: 27188 | GridSize: 43
Generation 123 | Revalues: 27412 | GridSize: 46
Generation 124 | Revalues: 27654 | GridSize: 56
Generation 125 | Revalues: 27866 | GridSize: 61
Generation 126 | Revalues: 28108 | GridSize: 56
Generation 127 | Revalues: 28298 | GridSize: 60
Generation 128 | Revalues: 28504 | GridSize: 65
Generation 129 | Revalues: 28702 | GridSize: 53
Generation 130 | Revalues: 28896 | GridSize: 61
Generation 131 | Revalues: 29126 | GridSize: 64
Generation 132 | Revalues: 29356 | GridSize: 64
Generation 133 | Revalues: 29580 | GridSize: 61
Generation 134 | Revalues: 29794 | GridSize: 56
Generation 135 | Revalues: 30046 | GridSize: 62
Generation 136 | Revalues: 30244 | GridSize: 61
Generation 137 | Revalues: 30470 | GridSize: 57
Generation 138 | Revalues: 30708 | GridSize: 56
Generation 139 | Revalues: 30948 | GridSize: 55
Generation 140 | Revalues: 31168 | GridSize: 53
Generation 141 | Revalues: 31368 | GridSize: 53
Generation 142 | Revalues: 31606 | GridSize: 49
Generation 143 | Revalues: 31812 | GridSize: 49
Generation 144 | Revalues: 32046 | GridSize: 52
Generation 145 | Revalues: 32260 | GridSize: 59
Generation 146 | Revalues: 32480 | GridSize: 50
Generation 147 | Revalues: 32694 | GridSize: 52
Generation 148 | Revalues: 32924 | GridSize: 56
Generation 149 | Revalues: 33134 | GridSize: 59
Generation 150 | Revalues: 33330 | GridSize: 63
Generation 151 | Revalues: 33554 | GridSize: 65
Generation 152 | Revalues: 33762 | GridSize: 64
Generation 153 | Revalues: 33970 | GridSize: 73
Generation 154 | Revalues: 34184 | GridSize: 72
Generation 155 | Revalues: 34394 | GridSize: 75
Generation 156 | Revalues: 34604 | GridSize: 67
Generation 157 | Revalues: 34842 | GridSize: 71
Generation 158 | Revalues: 35068 | GridSize: 70
Generation 159 | Revalues: 35308 | GridSize: 70
Generation 160 | Revalues: 35528 | GridSize: 66
Generation 161 | Revalues: 35750 | GridSize: 71
Generation 162 | Revalues: 35966 | GridSize: 54
Generation 163 | Revalues: 36194 | GridSize: 55
Generation 164 | Revalues: 36412 | GridSize: 60
Generation 165 | Revalues: 36636 | GridSize: 58
Generation 166 | Revalues: 36874 | GridSize: 68
