Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 344 | GridSize: 9
Generation 2 | Revalues: 554 | GridSize: 13
Generation 3 | Revalues: 754 | GridSize: 6
Generation 4 | Revalues: 1000 | GridSize: 8
Generation 5 | Revalues: 1216 | GridSize: 11
Generation 6 | Revalues: 1436 | GridSize: 8
Generation 7 | Revalues: 1676 | GridSize: 9
Generation 8 | Revalues: 1908 | GridSize: 17
Generation 9 | Revalues: 2136 | GridSize: 16
Generation 10 | Revalues: 2328 | GridSize: 17
Generation 11 | Revalues: 2560 | GridSize: 15
Generation 12 | Revalues: 2778 | GridSize: 26
Generation 13 | Revalues: 3000 | GridSize: 20
Generation 14 | Revalues: 3238 | GridSize: 24
Generation 15 | Revalues: 3454 | GridSize: 24
Generation 16 | Revalues: 3690 | GridSize: 21
Generation 17 | Revalues: 3934 | GridSize: 20
Generation 18 | Revalues: 4132 | GridSize: 24
Generation 19 | Revalues: 4362 | GridSize: 22
Generation 20 | Revalues: 4582 | GridSize: 16
Generation 21 | Revalues: 4780 | GridSize: 21
Generation 22 | Revalues: 5002 | GridSize: 28
Generation 23 | Revalues: 5230 | GridSize: 26
Generation 24 | Revalues: 5442 | GridSize: 27
Generation 25 | Revalues: 5654 | GridSize: 23
Generation 26 | Revalues: 5864 | GridSize: 20
Generation 27 | Revalues: 6114 | GridSize: 26
Generation 28 | Revalues: 6330 | GridSize: 31
Generation 29 | Revalues: 6558 | GridSize: 28
Generation 30 | Revalues: 6780 | GridSize: 31
Generation 31 | Revalues: 7010 | GridSize: 28
Generation 32 | Revalues: 7226 | GridSize: 23
Generation 33 | Revalues: 7452 | GridSize: 28
Generation 34 | Revalues: 7692 | GridSize: 24
Generation 35 | Revalues: 7908 | GridSize: 25
Generation 36 | Revalues: 8128 | GridSize: 24
Generation 37 | Revalues: 8340 | GridSize: 27
Generation 38 | Revalues: 8560 | GridSize: 31
Generation 39 | Revalues: 8760 | GridSize: 28
Generation 40 | Revalues: 8980 | GridSize: 32
Generation 41 | Revalues: 9182 | GridSize: 33
Generation 42 | Revalues: 9386 | GridSize: 34
Generation 43 | Revalues: 9616 | GridSize: 28
Generation 44 | Revalues: 9864 | GridSize: 26
Generation 45 | Revalues: 10082 | GridSize: 32
Generation 46 | Revalues: 10300 | GridSize: 31
Generation 47 | Revalues: 10536 | GridSize: 29
Generation 48 | Revalues: 10762 | GridSize: 25
Generation 49 | Revalues: 10978 | GridSize: 31
Generation 50 | Revalues: 11202 | GridSize: 21
Generation 51 | Revalues: 11420 | GridSize: 21
Generation 52 | Revalues: 11648 | GridSize: 27
Generation 53 | Revalues: 11880 | GridSize: 29
Generation 54 | Revalues: 12114 | GridSize: 39
Generation 55 | Revalues: 12336 | GridSize: 51
Generation 56 | Revalues: 12538 | GridSize: 41
Generation 57 | Revalues: 12762 | GridSize: 34
Generation 58 | Revalues: 12988 | GridSize: 31
Generation 59 | Revalues: 13214 | GridSize: 32
Generation 60 | Revalues: 13424 | GridSize: 29
Generation 61 | Revalues: 13660 | GridSize: 26
Generation 62 | Revalues: 13886 | GridSize: 27
Generation 63 | Revalues: 14086 | GridSize: 25
Generation 64 | Revalues: 14318 | GridSize: 25
Generation 65 | Revalues: 14524 | GridSize: 32
Generation 66 | Revalues: 14738 | GridSize: 19
Generation 67 | Revalues: 14944 | GridSize: 26
Generation 68 | Revalues: 15182 | GridSize: 24
Generation 69 | Revalues: 15434 | GridSize: 30
Generation 70 | Revalues: 15630 | GridSize: 28
Generation 71 | Revalues: 15842 | GridSize: 31
Generation 72 | Revalues: 16050 | GridSize: 26
Generation 73 | Revalues: 16282 | GridSize: 25
Generation 74 | Revalues: 16510 | GridSize: 28
Generation 75 | Revalues: 16704 | GridSize: 18
Generation 76 | Revalues: 16916 | GridSize: 32
Generation 77 | Revalues: 17114 | GridSize: 23
Generation 78 | Revalues: 17356 | GridSize: 25
Generation 79 | Revalues: 17598 | GridSize: 32
Generation 80 | Revalues: 17788 | GridSize: 30
Generation 81 | Revalues: 18006 | GridSize: 36
Generation 82 | Revalues: 18220 | GridSize: 35
Generation 83 | Revalues: 18446 | GridSize: 33
Generation 84 | Revalues: 18682 | GridSize: 37
Generation 85 | Revalues: 18904 | GridSize: 24
Generation 86 | Revalues: 19156 | GridSize: 26
Generation 87 | Revalues: 19368 | GridSize: 30
Generation 88 | Revalues: 19578 | GridSize: 28
Generation 89 | Revalues: 19782 | GridSize: 36
Generation 90 | Revalues: 19980 | GridSize: 25
Generation 91 | Revalues: 20212 | GridSize: 31
Generation 92 | Revalues: 20456 | GridSize: 26
Generation 93 | Revalues: 20680 | GridSize: 26
Generation 94 | Revalues: 20894 | GridSize: 28
Generation 95 | Revalues: 21112 | GridSize: 31
Generation 96 | Revalues: 21336 | GridSize: 35
Generation 97 | Revalues: 21550 | GridSize: 32
Generation 98 | Revalues: 21770 | GridSize: 22
Generation 99 | Revalues: 21958 | GridSize: 33
